data,medicamento_id,consumo_unidades,estoque_disponivel,entradas_unidades,ocupacao_leitos_pct,atendimentos_ps,temperatura_media,chuva_mm,casos_dengue_regiao,feriado
2025-09-22,soro_antitermico_infantil,53.0,1345.571428571429,1124.571428571429,44.5,85,25.8,2.5,17.857142857142858,False
2025-09-23,soro_antitermico_infantil,62.0,1283.571428571429,0.0,46.7,87,26.4,0.0,17.857142857142858,False
2025-09-24,soro_antitermico_infantil,59.0,1224.571428571429,0.0,35.3,74,25.8,3.0,17.857142857142858,False
2025-09-25,soro_antitermico_infantil,55.0,1169.571428571429,0.0,38.8,72,25.3,3.2,17.857142857142858,False
2025-09-26,soro_antitermico_infantil,75.0,1094.571428571429,0.0,43.5,87,25.5,1.5,17.857142857142858,False
2025-09-27,soro_antitermico_infantil,57.0,1037.571428571429,0.0,62.5,119,25.4,0.4,17.857142857142858,False
2025-09-28,soro_antitermico_infantil,59.0,978.5714285714288,0.0,57.6,104,25.9,0.0,17.142857142857142,False
2025-09-29,soro_antitermico_infantil,50.0,928.5714285714288,0.0,45.0,109,26.2,0.3,17.142857142857142,False
2025-09-30,soro_antitermico_infantil,69.0,859.5714285714287,0.0,56.4,94,24.7,7.8,17.142857142857142,False
2025-10-01,soro_antitermico_infantil,58.0,801.5714285714287,0.0,45.6,102,23.9,7.0,17.142857142857142,False
2025-10-02,soro_antitermico_infantil,71.0,730.5714285714287,0.0,40.5,66,24.4,3.3,17.142857142857142,False
2025-10-03,soro_antitermico_infantil,60.0,670.5714285714287,0.0,49.3,91,24.9,1.2,17.142857142857142,False
2025-10-04,soro_antitermico_infantil,79.0,591.5714285714287,0.0,50.1,116,25.3,0.8,17.142857142857142,False
2025-10-05,soro_antitermico_infantil,60.0,531.5714285714287,0.0,43.5,80,25.5,1.0,16.571428571428573,False
2025-10-06,soro_antitermico_infantil,73.0,458.5714285714287,0.0,50.2,106,25.2,0.6,16.571428571428573,False
2025-10-07,soro_antitermico_infantil,49.0,409.5714285714287,0.0,46.2,87,25.8,0.3,16.571428571428573,False
2025-10-08,soro_antitermico_infantil,59.0,350.57142857142867,0.0,44.9,87,25.7,2.1,16.571428571428573,False
2025-10-09,soro_antitermico_infantil,53.0,297.57142857142867,0.0,46.7,81,25.8,2.2,16.571428571428573,False
2025-10-10,soro_antitermico_infantil,74.0,223.57142857142867,0.0,40.8,77,25.9,1.0,16.571428571428573,False
2025-10-11,soro_antitermico_infantil,52.0,1162.4285714285716,990.8571428571428,54.2,118,25.7,3.3,16.571428571428573,False
2025-10-12,soro_antitermico_infantil,77.0,1085.4285714285716,0.0,80.2,178,25.9,3.3,19.142857142857142,True
2025-10-13,soro_antitermico_infantil,64.0,1021.4285714285716,0.0,41.0,72,26.0,4.6,19.142857142857142,False
2025-10-14,soro_antitermico_infantil,57.0,964.4285714285716,0.0,38.9,64,26.2,1.6,19.142857142857142,False
2025-10-15,soro_antitermico_infantil,51.0,913.4285714285716,0.0,38.9,80,26.2,0.7,19.142857142857142,False
2025-10-16,soro_antitermico_infantil,37.0,876.4285714285716,0.0,35.2,74,25.7,0.9,19.142857142857142,False
2025-10-17,soro_antitermico_infantil,48.0,828.4285714285716,0.0,43.8,93,25.7,1.9,19.142857142857142,False
2025-10-18,soro_antitermico_infantil,78.0,750.4285714285716,0.0,54.4,124,25.8,5.1,19.142857142857142,False
2025-10-19,soro_antitermico_infantil,55.0,695.4285714285716,0.0,48.9,92,26.4,0.6,18.571428571428573,False
2025-10-20,soro_antitermico_infantil,41.0,654.4285714285716,0.0,47.2,85,26.7,1.4,18.571428571428573,False
2025-10-21,soro_antitermico_infantil,45.0,609.4285714285716,0.0,34.6,62,27.0,0.2,18.571428571428573,False
2025-10-22,soro_antitermico_infantil,47.0,562.4285714285716,0.0,47.9,82,26.4,0.6,18.571428571428573,False
2025-10-23,soro_antitermico_infantil,58.0,504.4285714285716,0.0,57.8,111,25.9,3.1,18.571428571428573,False
2025-10-24,soro_antitermico_infantil,88.0,416.4285714285716,0.0,40.0,73,25.9,3.2,18.571428571428573,False
2025-10-25,soro_antitermico_infantil,67.0,349.4285714285716,0.0,51.9,119,26.2,1.7,18.571428571428573,False
2025-10-26,soro_antitermico_infantil,57.0,292.4285714285716,0.0,47.1,78,25.8,1.4,16.285714285714285,False
2025-10-27,soro_antitermico_infantil,46.0,246.4285714285716,0.0,51.8,110,25.7,3.1,16.285714285714285,False
2025-10-28,soro_antitermico_infantil,52.0,194.4285714285716,0.0,36.8,65,25.6,3.0,16.285714285714285,False
2025-10-29,soro_antitermico_infantil,52.0,142.42857142857156,0.0,37.4,72,26.0,0.6,16.285714285714285,False
2025-10-30,soro_antitermico_infantil,54.0,88.42857142857156,0.0,44.3,98,26.1,1.2,16.285714285714285,False
2025-10-31,soro_antitermico_infantil,56.0,944.4285714285716,912.0,30.4,65,25.9,2.8,16.285714285714285,False
2025-11-01,soro_antitermico_infantil,44.0,900.4285714285716,0.0,55.6,113,26.5,0.0,16.285714285714285,False
2025-11-02,soro_antitermico_infantil,64.0,836.4285714285716,0.0,60.4,143,26.3,0.2,16.571428571428573,True
2025-11-03,soro_antitermico_infantil,43.0,793.4285714285716,0.0,53.8,80,26.0,2.9,16.571428571428573,False
2025-11-04,soro_antitermico_infantil,61.0,732.4285714285716,0.0,38.6,84,26.8,0.4,16.571428571428573,False
2025-11-05,soro_antitermico_infantil,69.0,663.4285714285716,0.0,32.3,68,26.9,0.0,16.571428571428573,False
2025-11-06,soro_antitermico_infantil,40.0,623.4285714285716,0.0,42.9,78,26.9,0.4,16.571428571428573,False
2025-11-07,soro_antitermico_infantil,62.0,561.4285714285716,0.0,50.8,89,27.1,0.0,16.571428571428573,False
2025-11-08,soro_antitermico_infantil,40.0,521.4285714285716,0.0,54.4,116,27.1,0.0,16.571428571428573,False
2025-11-09,soro_antitermico_infantil,62.0,459.4285714285716,0.0,51.9,103,27.1,0.0,16.142857142857142,False
2025-11-10,soro_antitermico_infantil,50.0,409.4285714285716,0.0,42.9,105,27.4,0.6,16.142857142857142,False
2025-11-11,soro_antitermico_infantil,60.0,349.4285714285716,0.0,40.2,84,26.8,1.0,16.142857142857142,False
2025-11-12,soro_antitermico_infantil,49.0,300.4285714285716,0.0,36.2,77,26.5,1.0,16.142857142857142,False
2025-11-13,soro_antitermico_infantil,61.0,239.4285714285716,0.0,27.3,61,25.9,3.0,16.142857142857142,False
2025-11-14,soro_antitermico_infantil,53.0,186.4285714285716,0.0,47.2,95,26.5,1.8,16.142857142857142,False
2025-11-15,soro_antitermico_infantil,67.0,119.42857142857156,0.0,61.6,163,26.6,0.8,16.142857142857142,True
2025-11-16,soro_antitermico_infantil,42.0,77.42857142857156,0.0,33.4,72,26.8,0.0,14.571428571428571,False
2025-11-17,soro_antitermico_infantil,50.0,878.857142857143,851.4285714285714,49.9,110,27.1,0.9,14.571428571428571,False
2025-11-18,soro_antitermico_infantil,42.0,836.857142857143,0.0,34.7,70,27.3,0.4,14.571428571428571,False
2025-11-19,soro_antitermico_infantil,51.0,785.857142857143,0.0,42.8,79,27.2,0.2,14.571428571428571,False
2025-11-20,soro_antitermico_infantil,49.0,736.857142857143,0.0,49.4,99,27.3,0.1,14.571428571428571,True
2025-11-21,soro_antitermico_infantil,50.0,686.857142857143,0.0,46.5,84,26.7,2.7,14.571428571428571,False
2025-11-22,soro_antitermico_infantil,63.0,623.857142857143,0.0,56.1,113,26.8,3.4,14.571428571428571,False
2025-11-23,soro_antitermico_infantil,55.0,568.857142857143,0.0,50.6,93,27.0,1.1,11.571428571428571,False
2025-11-24,soro_antitermico_infantil,58.0,510.857142857143,0.0,46.4,94,27.0,1.1,11.571428571428571,False
2025-11-25,soro_antitermico_infantil,46.0,464.857142857143,0.0,40.3,73,26.7,3.3,11.571428571428571,False
2025-11-26,soro_antitermico_infantil,63.0,401.857142857143,0.0,37.3,62,27.2,0.9,11.571428571428571,False
2025-11-27,soro_antitermico_infantil,34.0,367.857142857143,0.0,41.4,78,27.7,0.2,11.571428571428571,False
2025-11-28,soro_antitermico_infantil,52.0,315.857142857143,0.0,41.3,84,27.3,2.0,11.571428571428571,False
2025-11-29,soro_antitermico_infantil,46.0,269.857142857143,0.0,42.3,86,27.2,0.9,11.571428571428571,False
2025-11-30,soro_antitermico_infantil,45.0,224.857142857143,0.0,48.8,110,27.2,0.0,16.285714285714285,False
2025-12-01,soro_antitermico_infantil,82.0,984.0,841.1428571428571,43.6,81,27.5,0.2,16.285714285714285,False
2025-12-02,soro_antitermico_infantil,45.0,939.0,0.0,35.2,63,27.2,1.7,16.285714285714285,False
2025-12-03,soro_antitermico_infantil,59.0,880.0,0.0,37.1,75,26.9,1.2,16.285714285714285,False
2025-12-04,soro_antitermico_infantil,62.0,818.0,0.0,32.9,63,26.3,3.8,16.285714285714285,False
2025-12-05,soro_antitermico_infantil,40.0,778.0,0.0,32.1,67,27.3,0.4,16.285714285714285,False
2025-12-06,soro_antitermico_infantil,68.0,710.0,0.0,53.1,102,27.2,1.7,16.285714285714285,False
2025-12-07,soro_antitermico_infantil,58.0,652.0,0.0,44.3,87,27.5,0.5,14.0,False
2025-12-08,soro_antitermico_infantil,60.0,592.0,0.0,27.6,50,26.6,5.0,14.0,False
2025-12-09,soro_antitermico_infantil,41.0,551.0,0.0,38.1,61,26.6,1.6,14.0,False
2025-12-10,soro_antitermico_infantil,63.0,488.0,0.0,44.5,95,27.0,1.7,14.0,False
2025-12-11,soro_antitermico_infantil,50.0,438.0,0.0,29.6,62,27.2,1.0,14.0,False
2025-12-12,soro_antitermico_infantil,44.0,394.0,0.0,44.9,78,27.0,2.6,14.0,False
2025-12-13,soro_antitermico_infantil,58.0,336.0,0.0,43.9,93,27.1,0.4,14.0,False
2025-12-14,soro_antitermico_infantil,58.0,278.0,0.0,51.1,112,27.0,0.8,13.571428571428571,False
2025-12-15,soro_antitermico_infantil,53.0,225.0,0.0,46.6,94,27.2,1.4,13.571428571428571,False
2025-12-16,soro_antitermico_infantil,57.0,168.0,0.0,46.1,80,26.7,2.0,13.571428571428571,False
2025-12-17,soro_antitermico_infantil,38.0,130.0,0.0,51.8,109,27.1,0.1,13.571428571428571,False
2025-12-18,soro_antitermico_infantil,46.0,84.0,0.0,42.7,97,27.3,0.3,13.571428571428571,False
2025-12-19,soro_antitermico_infantil,48.0,917.1428571428572,881.1428571428571,38.1,64,27.2,0.9,13.571428571428571,False
2025-12-20,soro_antitermico_infantil,39.0,878.1428571428571,0.0,44.8,95,27.4,1.0,13.571428571428571,False
2025-12-21,soro_antitermico_infantil,40.0,838.1428571428571,0.0,57.8,105,27.0,1.4,11.0,False
2025-12-22,soro_antitermico_infantil,37.0,801.1428571428571,0.0,47.8,98,26.9,0.6,11.0,False
2025-12-23,soro_antitermico_infantil,42.0,759.1428571428571,0.0,36.8,92,26.7,2.8,11.0,False
2025-12-24,soro_antitermico_infantil,49.0,710.1428571428571,0.0,43.3,81,26.5,0.8,11.0,False
2025-12-25,soro_antitermico_infantil,52.0,658.1428571428571,0.0,63.7,121,26.5,1.5,11.0,True
2025-12-26,soro_antitermico_infantil,45.0,613.1428571428571,0.0,42.6,65,26.6,1.9,11.0,False
2025-12-27,soro_antitermico_infantil,56.0,557.1428571428571,0.0,62.5,119,27.4,1.7,11.0,False
2025-12-28,soro_antitermico_infantil,52.0,505.1428571428571,0.0,42.3,94,27.3,1.0,11.0,False
2025-12-29,soro_antitermico_infantil,44.0,461.1428571428571,0.0,56.4,112,27.2,1.8,11.0,False
2025-12-30,soro_antitermico_infantil,78.0,383.1428571428571,0.0,31.3,59,27.5,1.3,11.0,False
2025-12-31,soro_antitermico_infantil,51.0,332.1428571428571,0.0,43.5,83,27.6,0.9,11.0,False
2022-01-01,adrenalina_inj,5.0,105.0,0.0,48.8,109,27.7,1.1,5.857142857142857,True
2022-01-02,adrenalina_inj,3.0,102.0,0.0,31.5,61,27.5,1.2,5.857142857142857,False
2022-01-03,adrenalina_inj,6.0,96.0,0.0,44.4,83,26.8,1.2,5.857142857142857,False
2022-01-04,adrenalina_inj,10.0,86.0,0.0,38.8,61,27.7,1.3,5.857142857142857,False
2022-01-05,adrenalina_inj,3.0,83.0,0.0,26.6,37,25.9,10.0,5.857142857142857,False
2022-01-06,adrenalina_inj,4.0,79.0,0.0,22.4,40,27.2,1.9,5.857142857142857,False
2022-01-07,adrenalina_inj,8.0,71.0,0.0,25.6,50,27.6,0.8,5.857142857142857,False
2022-01-08,adrenalina_inj,6.0,65.0,0.0,32.3,70,27.6,0.8,5.857142857142857,False
2022-01-09,adrenalina_inj,7.0,58.0,0.0,30.6,69,27.7,0.1,7.0,False
2022-01-10,adrenalina_inj,9.0,49.0,0.0,35.7,62,26.7,4.6,7.0,False
2022-01-11,adrenalina_inj,3.0,46.0,0.0,46.0,80,26.6,4.7,7.0,False
2022-01-12,adrenalina_inj,4.0,42.0,0.0,36.2,65,26.2,6.2,7.0,False
2022-01-13,adrenalina_inj,6.0,36.0,0.0,24.1,56,26.3,4.3,7.0,False
2022-01-14,adrenalina_inj,5.0,31.0,0.0,35.9,66,25.6,8.0,7.0,False
2022-01-15,adrenalina_inj,8.0,23.0,0.0,39.1,75,24.6,15.6,7.0,False
2022-01-16,adrenalina_inj,4.0,151.0,132.0,43.6,62,26.3,0.5,9.142857142857142,False
2022-01-17,adrenalina_inj,5.0,146.0,0.0,29.7,63,27.1,0.3,9.142857142857142,False
2022-01-18,adrenalina_inj,10.0,136.0,0.0,28.4,47,27.2,2.3,9.142857142857142,False
2022-01-19,adrenalina_inj,7.0,129.0,0.0,43.1,65,27.2,0.1,9.142857142857142,False
2022-01-20,adrenalina_inj,3.0,126.0,0.0,33.5,52,27.2,0.8,9.142857142857142,False
2022-01-21,adrenalina_inj,5.0,121.0,0.0,38.9,66,26.4,4.3,9.142857142857142,False
2022-01-22,adrenalina_inj,7.0,114.0,0.0,30.8,48,27.2,1.6,9.142857142857142,False
2022-01-23,adrenalina_inj,4.0,110.0,0.0,40.0,72,27.5,0.5,7.571428571428571,False
2022-01-24,adrenalina_inj,5.0,105.0,0.0,38.3,62,27.6,2.4,7.571428571428571,False
2022-01-25,adrenalina_inj,2.0,103.0,0.0,22.5,35,28.3,1.3,7.571428571428571,False
2022-01-26,adrenalina_inj,7.0,96.0,0.0,33.5,47,27.1,5.8,7.571428571428571,False
2022-01-27,adrenalina_inj,5.0,91.0,0.0,32.2,69,25.7,13.5,7.571428571428571,False
2022-01-28,adrenalina_inj,9.0,82.0,0.0,37.9,66,24.7,22.9,7.571428571428571,False
2022-01-29,adrenalina_inj,2.0,80.0,0.0,53.8,113,24.7,31.9,7.571428571428571,False
2022-01-30,adrenalina_inj,5.0,75.0,0.0,38.0,77,27.1,1.9,7.0,False
2022-01-31,adrenalina_inj,4.0,71.0,0.0,43.2,85,27.3,1.9,7.0,False
2022-02-01,adrenalina_inj,4.0,67.0,0.0,29.6,53,27.3,0.8,7.0,False
2022-02-02,adrenalina_inj,3.0,64.0,0.0,25.7,47,27.2,0.8,7.0,False
2022-02-03,adrenalina_inj,4.0,60.0,0.0,31.0,54,27.3,1.7,7.0,False
2022-02-04,adrenalina_inj,8.0,52.0,0.0,25.2,46,27.5,0.4,7.0,False
2022-02-05,adrenalina_inj,2.0,50.0,0.0,43.5,82,27.4,0.3,7.0,False
2022-02-06,adrenalina_inj,6.0,44.0,0.0,35.5,76,27.4,0.0,7.571428571428571,False
2022-02-07,adrenalina_inj,4.0,40.0,0.0,40.2,68,27.8,0.0,7.571428571428571,False
2022-02-08,adrenalina_inj,7.0,33.0,0.0,26.6,51,27.7,0.0,7.571428571428571,False
2022-02-09,adrenalina_inj,9.0,24.0,0.0,36.8,73,27.5,0.5,7.571428571428571,False
2022-02-10,adrenalina_inj,3.0,21.0,0.0,31.0,57,27.7,0.0,7.571428571428571,False
2022-02-11,adrenalina_inj,4.0,144.28571428571428,127.28571428571428,35.6,48,27.8,1.3,7.571428571428571,False
2022-02-12,adrenalina_inj,4.0,140.28571428571428,0.0,37.9,66,27.2,1.7,7.571428571428571,False
2022-02-13,adrenalina_inj,10.0,130.28571428571428,0.0,38.6,74,27.7,1.3,9.857142857142858,False
2022-02-14,adrenalina_inj,7.0,123.28571428571428,0.0,37.6,63,27.7,2.1,9.857142857142858,False
2022-02-15,adrenalina_inj,3.0,120.28571428571428,0.0,25.0,57,27.8,0.2,9.857142857142858,False
2022-02-16,adrenalina_inj,6.0,114.28571428571428,0.0,33.0,56,27.4,0.8,9.857142857142858,False
2022-02-17,adrenalina_inj,5.0,109.28571428571428,0.0,38.0,47,27.3,1.4,9.857142857142858,False
2022-02-18,adrenalina_inj,3.0,106.28571428571428,0.0,39.6,73,26.3,3.2,9.857142857142858,False
2022-02-19,adrenalina_inj,6.0,100.28571428571428,0.0,41.8,80,26.6,2.3,9.857142857142858,False
2022-02-20,adrenalina_inj,4.0,96.28571428571428,0.0,38.1,64,27.3,3.4,13.857142857142858,False
2022-02-21,adrenalina_inj,6.0,90.28571428571428,0.0,45.1,80,27.8,1.8,13.857142857142858,False
2022-02-22,adrenalina_inj,9.0,81.28571428571428,0.0,21.6,46,27.7,0.7,13.857142857142858,False
2022-02-23,adrenalina_inj,4.0,77.28571428571428,0.0,29.9,66,26.9,2.1,13.857142857142858,False
2022-02-24,adrenalina_inj,2.0,75.28571428571428,0.0,31.2,48,27.5,1.9,13.857142857142858,False
2022-02-25,adrenalina_inj,8.0,67.28571428571428,0.0,31.7,60,27.8,2.2,13.857142857142858,False
2022-02-26,adrenalina_inj,5.0,62.28571428571428,0.0,48.2,84,27.8,0.3,13.857142857142858,False
2022-02-27,adrenalina_inj,5.0,57.28571428571428,0.0,40.3,80,28.0,0.7,17.571428571428573,False
2022-02-28,adrenalina_inj,4.0,53.28571428571428,0.0,33.1,78,27.2,5.0,17.571428571428573,False
2022-03-01,adrenalina_inj,3.0,50.28571428571428,0.0,34.0,73,27.8,1.5,17.571428571428573,False
2022-03-02,adrenalina_inj,4.0,46.28571428571428,0.0,22.8,58,27.1,3.6,17.571428571428573,False
2022-03-03,adrenalina_inj,6.0,40.28571428571428,0.0,31.8,55,27.7,1.0,17.571428571428573,False
2022-03-04,adrenalina_inj,5.0,35.28571428571428,0.0,36.2,67,26.1,12.3,17.571428571428573,False
2022-03-05,adrenalina_inj,3.0,32.28571428571428,0.0,46.5,99,25.1,12.4,17.571428571428573,False
2022-03-06,adrenalina_inj,8.0,24.28571428571428,0.0,52.5,99,26.2,9.0,21.142857142857142,False
2022-03-07,adrenalina_inj,1.0,147.42857142857144,124.14285714285715,42.8,70,27.8,0.0,21.142857142857142,False
2022-03-08,adrenalina_inj,3.0,144.42857142857144,0.0,34.9,63,27.2,0.5,21.142857142857142,False
2022-03-09,adrenalina_inj,6.0,138.42857142857144,0.0,25.6,59,27.5,1.5,21.142857142857142,False
2022-03-10,adrenalina_inj,2.0,136.42857142857144,0.0,47.8,91,27.0,4.5,21.142857142857142,False
2022-03-11,adrenalina_inj,2.0,134.42857142857144,0.0,40.2,70,27.3,1.3,21.142857142857142,False
2022-03-12,adrenalina_inj,10.0,124.42857142857144,0.0,43.1,81,26.1,7.2,21.142857142857142,False
2022-03-13,adrenalina_inj,2.0,122.42857142857144,0.0,50.0,93,26.4,2.2,26.0,False
2022-03-14,adrenalina_inj,4.0,118.42857142857144,0.0,33.7,71,26.8,4.5,26.0,False
2022-03-15,adrenalina_inj,4.0,114.42857142857144,0.0,47.1,73,26.6,2.9,26.0,False
2022-03-16,adrenalina_inj,8.0,106.42857142857144,0.0,40.1,87,25.5,8.0,26.0,False
2022-03-17,adrenalina_inj,7.0,99.42857142857144,0.0,44.5,80,26.3,3.8,26.0,False
2022-03-18,adrenalina_inj,6.0,93.42857142857144,0.0,28.8,63,26.8,3.6,26.0,False
2022-03-19,adrenalina_inj,5.0,88.42857142857144,0.0,45.5,102,26.8,1.4,26.0,False
2022-03-20,adrenalina_inj,3.0,85.42857142857144,0.0,51.8,92,27.3,3.2,18.142857142857142,False
2022-03-21,adrenalina_inj,8.0,77.42857142857144,0.0,40.1,79,25.8,16.4,18.142857142857142,False
2022-03-22,adrenalina_inj,8.0,69.42857142857144,0.0,50.5,96,25.6,17.8,18.142857142857142,False
2022-03-23,adrenalina_inj,12.0,57.428571428571445,0.0,32.0,50,26.2,10.5,18.142857142857142,False
2022-03-24,adrenalina_inj,10.0,47.428571428571445,0.0,35.2,63,25.6,4.8,18.142857142857142,False
2022-03-25,adrenalina_inj,8.0,39.428571428571445,0.0,44.2,72,26.3,6.9,18.142857142857142,False
2022-03-26,adrenalina_inj,5.0,34.428571428571445,0.0,38.1,73,25.8,11.8,18.142857142857142,False
2022-03-27,adrenalina_inj,13.0,21.428571428571445,0.0,48.1,119,25.7,17.8,27.0,False
2022-03-28,adrenalina_inj,8.0,13.428571428571445,0.0,41.1,88,26.5,4.8,27.0,False
2022-03-29,adrenalina_inj,6.0,7.428571428571445,0.0,39.9,69,26.9,1.4,27.0,False
2022-03-30,adrenalina_inj,6.0,1.4285714285714448,0.0,41.0,74,27.0,0.9,27.0,False
2022-03-31,adrenalina_inj,6.0,0.0,0.0,30.4,66,27.3,0.3,27.0,False
2022-04-01,adrenalina_inj,1.0,0.0,0.0,36.5,74,27.3,0.3,27.0,False
2022-04-02,adrenalina_inj,7.0,0.0,0.0,44.4,95,26.4,6.7,27.0,False
2022-04-03,adrenalina_inj,8.0,109.85714285714285,117.85714285714285,43.9,91,25.6,13.0,24.428571428571427,False
2022-04-04,adrenalina_inj,3.0,106.85714285714285,0.0,38.5,87,26.9,1.7,24.428571428571427,False
2022-04-05,adrenalina_inj,5.0,101.85714285714285,0.0,33.4,64,26.0,2.6,24.428571428571427,False
2022-04-06,adrenalina_inj,4.0,97.85714285714285,0.0,33.4,65,25.6,5.6,24.428571428571427,False
2022-04-07,adrenalina_inj,11.0,86.85714285714285,0.0,35.2,53,26.5,0.9,24.428571428571427,False
2022-04-08,adrenalina_inj,6.0,80.85714285714285,0.0,29.7,37,26.5,3.9,24.428571428571427,False
2022-04-09,adrenalina_inj,5.0,75.85714285714285,0.0,50.4,107,27.0,1.7,24.428571428571427,False
2022-04-10,adrenalina_inj,2.0,73.85714285714285,0.0,49.8,108,27.1,1.3,30.857142857142858,False
2022-04-11,adrenalina_inj,12.0,61.85714285714285,0.0,44.2,86,27.0,0.5,30.857142857142858,False
2022-04-12,adrenalina_inj,4.0,57.85714285714285,0.0,47.0,105,26.7,0.2,30.857142857142858,False
2022-04-13,adrenalina_inj,4.0,53.85714285714285,0.0,34.5,73,26.6,0.5,30.857142857142858,False
2022-04-14,adrenalina_inj,3.0,50.85714285714285,0.0,39.5,85,26.8,0.2,30.857142857142858,False
2022-04-15,adrenalina_inj,4.0,46.85714285714285,0.0,43.5,93,27.7,0.2,30.857142857142858,True
2022-04-16,adrenalina_inj,8.0,38.85714285714285,0.0,39.0,86,27.5,2.3,30.857142857142858,False
2022-04-17,adrenalina_inj,7.0,198.4285714285714,166.57142857142856,51.6,107,26.4,4.2,44.57142857142857,False
2022-04-18,adrenalina_inj,3.0,195.4285714285714,0.0,42.3,74,27.3,0.2,44.57142857142857,False
2022-04-19,adrenalina_inj,7.0,188.4285714285714,0.0,42.2,100,27.0,0.7,44.57142857142857,False
2022-04-20,adrenalina_inj,7.0,181.4285714285714,0.0,47.9,98,26.1,4.2,44.57142857142857,False
2022-04-21,adrenalina_inj,6.0,175.4285714285714,0.0,59.5,134,26.6,1.5,44.57142857142857,True
2022-04-22,adrenalina_inj,8.0,167.4285714285714,0.0,52.0,106,26.5,7.4,44.57142857142857,False
2022-04-23,adrenalina_inj,4.0,163.4285714285714,0.0,50.6,106,25.4,8.3,44.57142857142857,False
2022-04-24,adrenalina_inj,4.0,159.4285714285714,0.0,46.6,111,25.5,4.5,44.42857142857143,False
2022-04-25,adrenalina_inj,5.0,154.4285714285714,0.0,42.1,96,25.3,6.1,44.42857142857143,False
2022-04-26,adrenalina_inj,4.0,150.4285714285714,0.0,43.7,86,26.3,1.7,44.42857142857143,False
2022-04-27,adrenalina_inj,6.0,144.4285714285714,0.0,46.7,83,26.8,3.7,44.42857142857143,False
2022-04-28,adrenalina_inj,6.0,138.4285714285714,0.0,34.8,86,26.3,4.0,44.42857142857143,False
2022-04-29,adrenalina_inj,4.0,134.4285714285714,0.0,49.2,98,26.1,1.7,44.42857142857143,False
2022-04-30,adrenalina_inj,2.0,132.4285714285714,0.0,61.0,122,26.6,0.9,44.42857142857143,False
2022-05-01,adrenalina_inj,7.0,125.4285714285714,0.0,61.2,138,26.7,2.7,62.285714285714285,True
2022-05-02,adrenalina_inj,9.0,116.4285714285714,0.0,58.4,122,25.9,7.9,62.285714285714285,False
2022-05-03,adrenalina_inj,7.0,109.4285714285714,0.0,47.8,106,26.3,7.6,62.285714285714285,False
2022-05-04,adrenalina_inj,7.0,102.4285714285714,0.0,55.7,122,27.0,1.9,62.285714285714285,False
2022-05-05,adrenalina_inj,5.0,97.4285714285714,0.0,50.8,125,26.0,6.7,62.285714285714285,False
2022-05-06,adrenalina_inj,5.0,92.4285714285714,0.0,40.5,104,25.5,25.9,62.285714285714285,False
2022-05-07,adrenalina_inj,10.0,82.42857142857139,0.0,72.2,157,26.1,5.4,62.285714285714285,False
2022-05-08,adrenalina_inj,2.0,80.42857142857139,0.0,48.4,111,25.8,0.8,65.85714285714286,False
2022-05-09,adrenalina_inj,3.0,77.42857142857139,0.0,45.3,96,25.7,1.6,65.85714285714286,False
2022-05-10,adrenalina_inj,5.0,72.42857142857139,0.0,42.6,99,26.0,1.9,65.85714285714286,False
2022-05-11,adrenalina_inj,6.0,66.42857142857139,0.0,44.3,104,25.5,3.2,65.85714285714286,False
2022-05-12,adrenalina_inj,5.0,61.42857142857139,0.0,52.0,112,26.5,0.9,65.85714285714286,False
2022-05-13,adrenalina_inj,7.0,54.42857142857139,0.0,52.6,120,26.8,5.0,65.85714285714286,False
2022-05-14,adrenalina_inj,9.0,45.42857142857139,0.0,64.0,140,26.1,2.9,65.85714285714286,False
2022-05-15,adrenalina_inj,5.0,40.42857142857139,0.0,67.5,149,25.6,6.8,82.14285714285714,False
2022-05-16,adrenalina_inj,8.0,32.42857142857139,0.0,55.4,116,26.4,1.4,82.14285714285714,False
2022-05-17,adrenalina_inj,1.0,31.428571428571388,0.0,57.5,123,26.9,1.7,82.14285714285714,False
2022-05-18,adrenalina_inj,2.0,29.428571428571388,0.0,66.0,132,27.1,0.3,82.14285714285714,False
2022-05-19,adrenalina_inj,7.0,22.428571428571388,0.0,55.8,133,27.0,0.0,82.14285714285714,False
2022-05-20,adrenalina_inj,9.0,13.428571428571388,0.0,68.6,158,26.3,5.3,82.14285714285714,False
2022-05-21,adrenalina_inj,3.0,137.7142857142857,127.28571428571428,77.2,169,25.4,1.4,82.14285714285714,False
2022-05-22,adrenalina_inj,6.0,131.7142857142857,0.0,62.0,124,25.2,7.7,68.85714285714286,False
2022-05-23,adrenalina_inj,6.0,125.71428571428568,0.0,52.6,128,24.4,20.0,68.85714285714286,False
2022-05-24,adrenalina_inj,5.0,120.71428571428568,0.0,57.4,129,24.2,16.2,68.85714285714286,False
2022-05-25,adrenalina_inj,1.0,119.71428571428568,0.0,60.3,118,24.0,20.6,68.85714285714286,False
2022-05-26,adrenalina_inj,1.0,118.71428571428568,0.0,54.1,110,24.9,8.1,68.85714285714286,False
2022-05-27,adrenalina_inj,9.0,109.71428571428568,0.0,54.9,116,24.4,22.1,68.85714285714286,False
2022-05-28,adrenalina_inj,8.0,101.71428571428568,0.0,57.1,127,24.4,59.6,68.85714285714286,False
2022-05-29,adrenalina_inj,5.0,96.71428571428568,0.0,70.1,166,24.2,5.7,83.14285714285714,False
