data,medicamento_id,consumo_unidades,dispensacao_unidades,demanda_nao_atendida,estoque_disponivel,entradas_unidades,ocupacao_leitos_pct,atendimentos_ps
2023-11-19,diclofenaco,79.0,79.0,0.0,143.0714285714282,0.0,41.8,85
2023-11-20,diclofenaco,75.0,75.0,0.0,1097.7142857142853,1029.642857142857,32.6,53
2023-11-21,diclofenaco,70.0,70.0,0.0,1027.7142857142853,0.0,33.2,57
2023-11-22,diclofenaco,63.0,63.0,0.0,964.7142857142853,0.0,39.6,66
2023-11-23,diclofenaco,61.0,61.0,0.0,903.7142857142853,0.0,32.2,63
2023-11-24,diclofenaco,62.0,62.0,0.0,841.7142857142853,0.0,34.1,71
2023-11-25,diclofenaco,71.0,71.0,0.0,770.7142857142853,0.0,37.5,66
2023-11-26,diclofenaco,65.0,65.0,0.0,705.7142857142853,0.0,37.6,62
2023-11-27,diclofenaco,65.0,65.0,0.0,640.7142857142853,0.0,40.1,72
2023-11-28,diclofenaco,55.0,55.0,0.0,585.7142857142853,0.0,27.4,49
2023-11-29,diclofenaco,51.0,51.0,0.0,534.7142857142853,0.0,33.0,48
2023-11-30,diclofenaco,47.0,47.0,0.0,487.7142857142853,0.0,28.1,50
2023-12-01,diclofenaco,70.0,70.0,0.0,417.7142857142853,0.0,32.4,60
2023-12-02,diclofenaco,61.0,61.0,0.0,356.7142857142853,0.0,40.9,89
2023-12-03,diclofenaco,57.0,57.0,0.0,299.7142857142853,0.0,42.9,69
2023-12-04,diclofenaco,55.0,55.0,0.0,244.71428571428532,0.0,35.3,55
2023-12-05,diclofenaco,77.0,77.0,0.0,167.71428571428532,0.0,40.5,70
2023-12-06,diclofenaco,79.0,79.0,0.0,88.71428571428532,0.0,49.0,87
2023-12-07,diclofenaco,62.0,62.0,0.0,985.6428571428569,958.9285714285714,45.4,59
2023-12-08,diclofenaco,62.0,62.0,0.0,923.6428571428569,0.0,25.2,53
2023-12-09,diclofenaco,63.0,63.0,0.0,860.6428571428569,0.0,40.3,85
2023-12-10,diclofenaco,74.0,74.0,0.0,786.6428571428569,0.0,39.1,80
2023-12-11,diclofenaco,72.0,72.0,0.0,714.6428571428569,0.0,36.4,75
2023-12-12,diclofenaco,57.0,57.0,0.0,657.6428571428569,0.0,26.7,50
2023-12-13,diclofenaco,62.0,62.0,0.0,595.6428571428569,0.0,34.0,62
2023-12-14,diclofenaco,67.0,67.0,0.0,528.6428571428569,0.0,26.2,50
2023-12-15,diclofenaco,66.0,66.0,0.0,462.6428571428569,0.0,36.6,62
2023-12-16,diclofenaco,72.0,72.0,0.0,390.6428571428569,0.0,38.9,72
2023-12-17,diclofenaco,76.0,76.0,0.0,314.6428571428569,0.0,34.0,53
2023-12-18,diclofenaco,66.0,66.0,0.0,248.64285714285688,0.0,33.1,50
2023-12-19,diclofenaco,70.0,70.0,0.0,178.64285714285688,0.0,38.0,63
2023-12-20,diclofenaco,48.0,48.0,0.0,130.64285714285688,0.0,32.0,57
2023-12-21,diclofenaco,52.0,52.0,0.0,78.64285714285688,0.0,39.9,51
2023-12-22,diclofenaco,51.0,51.0,0.0,1006.9285714285711,979.2857142857143,33.4,54
2023-12-23,diclofenaco,89.0,89.0,0.0,917.9285714285711,0.0,35.5,84
2023-12-24,diclofenaco,52.0,52.0,0.0,865.9285714285711,0.0,25.3,45
2023-12-25,diclofenaco,79.0,79.0,0.0,786.9285714285711,0.0,32.5,74
2023-12-26,diclofenaco,78.0,78.0,0.0,708.9285714285711,0.0,33.2,56
2023-12-27,diclofenaco,78.0,78.0,0.0,630.9285714285711,0.0,35.4,64
2023-12-28,diclofenaco,57.0,57.0,0.0,573.9285714285711,0.0,29.2,50
2023-12-29,diclofenaco,64.0,64.0,0.0,509.9285714285711,0.0,44.3,65
2023-12-30,diclofenaco,53.0,53.0,0.0,456.9285714285711,0.0,35.0,55
2023-12-31,diclofenaco,57.0,57.0,0.0,399.9285714285711,0.0,38.5,63
2024-01-01,diclofenaco,72.0,72.0,0.0,327.9285714285711,0.0,47.3,107
2024-01-02,diclofenaco,66.0,66.0,0.0,261.9285714285711,0.0,32.3,65
2024-01-03,diclofenaco,50.0,50.0,0.0,211.9285714285711,0.0,38.5,71
2024-01-04,diclofenaco,60.0,60.0,0.0,1150.4999999999995,998.5714285714286,30.7,47
2024-01-05,diclofenaco,65.0,65.0,0.0,1085.4999999999995,0.0,24.3,52
2024-01-06,diclofenaco,59.0,59.0,0.0,1026.4999999999995,0.0,34.9,63
2024-01-07,diclofenaco,82.0,82.0,0.0,944.4999999999995,0.0,42.3,82
2024-01-08,diclofenaco,67.0,67.0,0.0,877.4999999999995,0.0,40.0,78
2024-01-09,diclofenaco,63.0,63.0,0.0,814.4999999999995,0.0,27.4,49
2024-01-10,diclofenaco,77.0,77.0,0.0,737.4999999999995,0.0,26.8,44
2024-01-11,diclofenaco,44.0,44.0,0.0,693.4999999999995,0.0,36.6,68
2024-01-12,diclofenaco,58.0,58.0,0.0,635.4999999999995,0.0,41.5,79
2024-01-13,diclofenaco,70.0,70.0,0.0,565.4999999999995,0.0,40.4,70
2024-01-14,diclofenaco,69.0,69.0,0.0,496.49999999999955,0.0,39.6,62
2024-01-15,diclofenaco,67.0,67.0,0.0,429.49999999999955,0.0,37.6,72
2024-01-16,diclofenaco,76.0,76.0,0.0,353.49999999999955,0.0,35.9,69
2024-01-17,diclofenaco,66.0,66.0,0.0,287.49999999999955,0.0,41.5,75
2024-01-18,diclofenaco,59.0,59.0,0.0,228.49999999999955,0.0,37.7,62
2024-01-19,diclofenaco,57.0,57.0,0.0,171.49999999999955,0.0,36.3,70
2024-01-20,diclofenaco,77.0,77.0,0.0,94.49999999999955,0.0,41.2,70
2024-01-21,diclofenaco,84.0,84.0,0.0,976.9285714285711,966.4285714285714,43.0,73
2024-01-22,diclofenaco,60.0,60.0,0.0,916.9285714285711,0.0,41.4,65
2024-01-23,diclofenaco,59.0,59.0,0.0,857.9285714285711,0.0,38.5,51
2024-01-24,diclofenaco,62.0,62.0,0.0,795.9285714285711,0.0,37.4,78
2024-01-25,diclofenaco,77.0,77.0,0.0,718.9285714285711,0.0,41.2,79
2024-01-26,diclofenaco,66.0,66.0,0.0,652.9285714285711,0.0,40.2,76
2024-01-27,diclofenaco,77.0,77.0,0.0,575.9285714285711,0.0,35.9,65
2024-01-28,diclofenaco,72.0,72.0,0.0,503.9285714285711,0.0,42.1,89
2024-01-29,diclofenaco,65.0,65.0,0.0,438.9285714285711,0.0,31.4,68
2024-01-30,diclofenaco,62.0,62.0,0.0,376.9285714285711,0.0,38.4,70
2024-01-31,diclofenaco,52.0,52.0,0.0,324.9285714285711,0.0,38.5,80
2024-02-01,diclofenaco,60.0,60.0,0.0,264.9285714285711,0.0,43.6,85
2024-02-02,diclofenaco,52.0,52.0,0.0,1240.428571428571,1027.5,38.7,81
2024-02-03,diclofenaco,63.0,63.0,0.0,1177.428571428571,0.0,37.5,81
2024-02-04,diclofenaco,65.0,65.0,0.0,1112.428571428571,0.0,43.5,83
2024-02-05,diclofenaco,78.0,78.0,0.0,1034.428571428571,0.0,34.1,57
2024-02-06,diclofenaco,85.0,85.0,0.0,949.4285714285711,0.0,44.9,83
2024-02-07,diclofenaco,72.0,72.0,0.0,877.4285714285711,0.0,47.1,71
2024-02-08,diclofenaco,69.0,69.0,0.0,808.4285714285711,0.0,32.8,52
2024-02-09,diclofenaco,59.0,59.0,0.0,749.4285714285711,0.0,43.5,80
2024-02-10,diclofenaco,88.0,88.0,0.0,661.4285714285711,0.0,39.7,87
2024-02-11,diclofenaco,79.0,79.0,0.0,582.4285714285711,0.0,49.3,117
2024-02-12,diclofenaco,54.0,54.0,0.0,528.4285714285711,0.0,51.4,90
2024-02-13,diclofenaco,56.0,56.0,0.0,472.4285714285711,0.0,42.4,93
2024-02-14,diclofenaco,52.0,52.0,0.0,420.4285714285711,0.0,33.5,69
2024-02-15,diclofenaco,52.0,52.0,0.0,368.4285714285711,0.0,42.1,82
2024-02-16,diclofenaco,62.0,62.0,0.0,306.4285714285711,0.0,47.5,98
2024-02-17,diclofenaco,81.0,81.0,0.0,225.4285714285711,0.0,46.3,104
2024-02-18,diclofenaco,75.0,75.0,0.0,1155.428571428571,1005.0,57.1,128
2024-02-19,diclofenaco,51.0,51.0,0.0,1104.428571428571,0.0,52.4,97
2024-02-20,diclofenaco,54.0,54.0,0.0,1050.428571428571,0.0,46.0,102
2024-02-21,diclofenaco,51.0,51.0,0.0,999.4285714285711,0.0,43.7,102
2024-02-22,diclofenaco,51.0,51.0,0.0,948.4285714285711,0.0,57.9,116
2024-02-23,diclofenaco,39.0,39.0,0.0,909.4285714285711,0.0,53.3,108
2024-02-24,diclofenaco,66.0,66.0,0.0,843.4285714285711,0.0,56.2,129
2024-02-25,diclofenaco,66.0,66.0,0.0,777.4285714285711,0.0,50.6,124
2024-02-26,diclofenaco,74.0,74.0,0.0,703.4285714285711,0.0,49.1,110
2024-02-27,diclofenaco,53.0,53.0,0.0,650.4285714285711,0.0,48.0,99
2024-02-28,diclofenaco,63.0,63.0,0.0,587.4285714285711,0.0,50.7,93
2024-02-29,diclofenaco,77.0,77.0,0.0,510.4285714285711,0.0,46.1,105
2024-03-01,diclofenaco,69.0,69.0,0.0,441.4285714285711,0.0,47.5,98
2024-03-02,diclofenaco,77.0,77.0,0.0,364.4285714285711,0.0,52.3,103
2024-03-03,diclofenaco,66.0,66.0,0.0,298.4285714285711,0.0,45.0,117
2024-03-04,diclofenaco,57.0,57.0,0.0,241.4285714285711,0.0,54.8,106
2024-03-05,diclofenaco,57.0,57.0,0.0,184.4285714285711,0.0,35.4,76
2024-03-06,diclofenaco,57.0,57.0,0.0,127.4285714285711,0.0,50.6,102
2024-03-07,diclofenaco,69.0,69.0,0.0,990.5714285714284,932.1428571428572,53.4,111
2024-03-08,diclofenaco,52.0,52.0,0.0,938.5714285714284,0.0,57.1,112
2024-03-09,diclofenaco,77.0,77.0,0.0,861.5714285714284,0.0,58.4,122
2024-03-10,diclofenaco,71.0,71.0,0.0,790.5714285714284,0.0,46.0,120
2024-03-11,diclofenaco,58.0,58.0,0.0,732.5714285714284,0.0,43.3,94
2024-03-12,diclofenaco,71.0,71.0,0.0,661.5714285714284,0.0,45.6,90
2024-03-13,diclofenaco,51.0,51.0,0.0,610.5714285714284,0.0,48.8,103
2024-03-14,diclofenaco,73.0,73.0,0.0,537.5714285714284,0.0,65.8,144
2024-03-15,diclofenaco,60.0,60.0,0.0,477.57142857142844,0.0,69.9,152
2024-03-16,diclofenaco,64.0,64.0,0.0,413.57142857142844,0.0,79.3,181
2024-03-17,diclofenaco,45.0,45.0,0.0,368.57142857142844,0.0,72.5,171
2024-03-18,diclofenaco,60.0,60.0,0.0,308.57142857142844,0.0,56.9,145
2024-03-19,diclofenaco,58.0,58.0,0.0,250.57142857142844,0.0,45.7,97
2024-03-20,diclofenaco,70.0,70.0,0.0,1140.5714285714284,960.0,59.6,127
2024-03-21,diclofenaco,70.0,70.0,0.0,1070.5714285714284,0.0,40.7,90
2024-03-22,diclofenaco,55.0,55.0,0.0,1015.5714285714284,0.0,52.8,105
2024-03-23,diclofenaco,60.0,60.0,0.0,955.5714285714284,0.0,58.8,119
2024-03-24,diclofenaco,72.0,72.0,0.0,883.5714285714284,0.0,50.8,105
2024-03-25,diclofenaco,53.0,53.0,0.0,830.5714285714284,0.0,32.4,89
2024-03-26,diclofenaco,44.0,44.0,0.0,786.5714285714284,0.0,41.0,93
2024-03-27,diclofenaco,70.0,70.0,0.0,716.5714285714284,0.0,60.3,112
2024-03-28,diclofenaco,58.0,58.0,0.0,658.5714285714284,0.0,44.6,95
2024-03-29,diclofenaco,71.0,71.0,0.0,587.5714285714284,0.0,50.7,129
2024-03-30,diclofenaco,58.0,58.0,0.0,529.5714285714284,0.0,57.3,111
2024-03-31,diclofenaco,65.0,65.0,0.0,464.57142857142844,0.0,53.8,115
2024-04-01,diclofenaco,69.0,69.0,0.0,395.57142857142844,0.0,62.1,126
2024-04-02,diclofenaco,49.0,49.0,0.0,346.57142857142844,0.0,46.5,91
2024-04-03,diclofenaco,75.0,75.0,0.0,271.57142857142844,0.0,42.7,78
2024-04-04,diclofenaco,56.0,56.0,0.0,215.57142857142844,0.0,45.4,87
2024-04-05,diclofenaco,53.0,53.0,0.0,162.57142857142844,0.0,53.8,107
2024-04-06,diclofenaco,61.0,61.0,0.0,1027.2857142857142,925.7142857142858,62.2,113
2024-04-07,diclofenaco,95.0,95.0,0.0,932.2857142857142,0.0,57.7,115
2024-04-08,diclofenaco,76.0,76.0,0.0,856.2857142857142,0.0,47.5,115
2024-04-09,diclofenaco,74.0,74.0,0.0,782.2857142857142,0.0,43.3,80
2024-04-10,diclofenaco,82.0,82.0,0.0,700.2857142857142,0.0,55.5,107
2024-04-11,diclofenaco,48.0,48.0,0.0,652.2857142857142,0.0,57.2,111
2024-04-12,diclofenaco,61.0,61.0,0.0,591.2857142857142,0.0,41.2,84
2024-04-13,diclofenaco,87.0,87.0,0.0,504.2857142857142,0.0,55.3,106
2024-04-14,diclofenaco,68.0,68.0,0.0,436.2857142857142,0.0,50.1,94
2024-04-15,diclofenaco,72.0,72.0,0.0,364.2857142857142,0.0,53.9,86
2024-04-16,diclofenaco,50.0,50.0,0.0,314.2857142857142,0.0,41.3,88
2024-04-17,diclofenaco,65.0,65.0,0.0,249.28571428571422,0.0,44.4,94
2024-04-18,diclofenaco,58.0,58.0,0.0,1210.2142857142858,1018.9285714285714,45.9,96
2024-04-19,diclofenaco,42.0,42.0,0.0,1168.2142857142858,0.0,36.8,72
2024-04-20,diclofenaco,55.0,55.0,0.0,1113.2142857142858,0.0,54.1,126
2024-04-21,diclofenaco,77.0,77.0,0.0,1036.2142857142858,0.0,46.9,127
2024-04-22,diclofenaco,85.0,85.0,0.0,951.2142857142858,0.0,52.0,115
2024-04-23,diclofenaco,77.0,77.0,0.0,874.2142857142858,0.0,44.4,84
2024-04-24,diclofenaco,73.0,73.0,0.0,801.2142857142858,0.0,41.0,84
2024-04-25,diclofenaco,64.0,64.0,0.0,737.2142857142858,0.0,49.3,80
2024-04-26,diclofenaco,54.0,54.0,0.0,683.2142857142858,0.0,52.8,112
2024-04-27,diclofenaco,71.0,71.0,0.0,612.2142857142858,0.0,60.3,119
2024-04-28,diclofenaco,55.0,55.0,0.0,557.2142857142858,0.0,53.8,112
2024-04-29,diclofenaco,82.0,82.0,0.0,475.2142857142858,0.0,63.4,133
2024-04-30,diclofenaco,77.0,77.0,0.0,398.2142857142858,0.0,46.8,92
2024-05-01,diclofenaco,76.0,76.0,0.0,322.2142857142858,0.0,59.6,116
2024-05-02,diclofenaco,65.0,65.0,0.0,257.2142857142858,0.0,44.2,87
2024-05-03,diclofenaco,60.0,60.0,0.0,197.21428571428578,0.0,50.2,99
2024-05-04,diclofenaco,82.0,82.0,0.0,1088.0714285714287,972.8571428571429,51.4,104
2024-05-05,diclofenaco,67.0,67.0,0.0,1021.0714285714287,0.0,45.6,95
2024-05-06,diclofenaco,62.0,62.0,0.0,959.0714285714287,0.0,48.8,96
2024-05-07,diclofenaco,68.0,68.0,0.0,891.0714285714287,0.0,55.0,93
2024-05-08,diclofenaco,85.0,85.0,0.0,806.0714285714287,0.0,39.7,78
2024-05-09,diclofenaco,54.0,54.0,0.0,752.0714285714287,0.0,49.9,99
2024-05-10,diclofenaco,70.0,70.0,0.0,682.0714285714287,0.0,48.7,86
2024-05-11,diclofenaco,68.0,68.0,0.0,614.0714285714287,0.0,51.0,94
2024-05-12,diclofenaco,76.0,76.0,0.0,538.0714285714287,0.0,51.0,107
2024-05-13,diclofenaco,49.0,49.0,0.0,489.07142857142867,0.0,39.3,101
2024-05-14,diclofenaco,61.0,61.0,0.0,428.07142857142867,0.0,44.3,82
2024-05-15,diclofenaco,61.0,61.0,0.0,367.07142857142867,0.0,36.2,90
2024-05-16,diclofenaco,73.0,73.0,0.0,294.07142857142867,0.0,45.0,73
2024-05-17,diclofenaco,70.0,70.0,0.0,1286.9285714285716,1062.857142857143,41.5,78
2024-05-18,diclofenaco,60.0,60.0,0.0,1226.9285714285716,0.0,53.2,102
2024-05-19,diclofenaco,73.0,73.0,0.0,1153.9285714285716,0.0,42.1,92
2024-05-20,diclofenaco,55.0,55.0,0.0,1098.9285714285716,0.0,39.5,92
2024-05-21,diclofenaco,65.0,65.0,0.0,1033.9285714285716,0.0,38.4,68
2024-05-22,diclofenaco,66.0,66.0,0.0,967.9285714285716,0.0,46.3,94
2024-05-23,diclofenaco,74.0,74.0,0.0,893.9285714285716,0.0,41.0,84
2024-05-24,diclofenaco,52.0,52.0,0.0,841.9285714285716,0.0,33.8,57
2024-05-25,diclofenaco,79.0,79.0,0.0,762.9285714285716,0.0,47.0,64
2024-05-26,diclofenaco,82.0,82.0,0.0,680.9285714285716,0.0,48.7,91
2024-05-27,diclofenaco,75.0,75.0,0.0,605.9285714285716,0.0,45.4,79
2024-05-28,diclofenaco,54.0,54.0,0.0,551.9285714285716,0.0,48.4,90
2024-05-29,diclofenaco,68.0,68.0,0.0,483.92857142857156,0.0,43.2,68
2024-05-30,diclofenaco,61.0,61.0,0.0,422.92857142857156,0.0,43.9,89
2024-05-31,diclofenaco,58.0,58.0,0.0,364.92857142857156,0.0,35.1,85
2024-06-01,diclofenaco,68.0,68.0,0.0,296.92857142857156,0.0,45.3,93
2024-06-02,diclofenaco,64.0,64.0,0.0,232.92857142857156,0.0,49.7,94
2024-06-03,diclofenaco,42.0,42.0,0.0,190.92857142857156,0.0,40.1,87
2024-06-04,diclofenaco,54.0,54.0,0.0,1150.5,1013.5714285714286,42.6,85
2024-06-05,diclofenaco,64.0,64.0,0.0,1086.5,0.0,44.0,95
2024-06-06,diclofenaco,71.0,71.0,0.0,1015.5,0.0,45.1,73
2024-06-07,diclofenaco,65.0,65.0,0.0,950.5,0.0,35.4,54
2024-06-08,diclofenaco,65.0,65.0,0.0,885.5,0.0,45.5,84
2024-06-09,diclofenaco,75.0,75.0,0.0,810.5,0.0,47.2,89
2024-06-10,diclofenaco,69.0,69.0,0.0,741.5,0.0,41.0,79
2024-06-11,diclofenaco,45.0,45.0,0.0,696.5,0.0,35.3,60
2024-06-12,diclofenaco,52.0,52.0,0.0,644.5,0.0,32.6,68
2024-06-13,diclofenaco,56.0,56.0,0.0,588.5,0.0,25.4,59
2024-06-14,diclofenaco,68.0,68.0,0.0,520.5,0.0,44.2,86
2024-06-15,diclofenaco,56.0,56.0,0.0,464.5,0.0,42.8,80
2024-06-16,diclofenaco,52.0,52.0,0.0,412.5,0.0,43.6,72
2024-06-17,diclofenaco,48.0,48.0,0.0,364.5,0.0,44.0,69
2024-06-18,diclofenaco,59.0,59.0,0.0,305.5,0.0,43.6,68
2024-06-19,diclofenaco,74.0,74.0,0.0,231.5,0.0,34.4,71
2024-06-20,diclofenaco,50.0,50.0,0.0,1087.9285714285716,906.4285714285714,35.6,67
2024-06-21,diclofenaco,72.0,72.0,0.0,1015.9285714285716,0.0,40.0,70
2024-06-22,diclofenaco,57.0,57.0,0.0,958.9285714285716,0.0,59.4,102
2024-06-23,diclofenaco,76.0,76.0,0.0,882.9285714285716,0.0,48.9,84
2024-06-24,diclofenaco,77.0,77.0,0.0,805.9285714285716,0.0,54.4,104
2024-06-25,diclofenaco,39.0,39.0,0.0,766.9285714285716,0.0,50.5,110
2024-06-26,diclofenaco,66.0,66.0,0.0,700.9285714285716,0.0,46.7,105
2024-06-27,diclofenaco,88.0,88.0,0.0,612.9285714285716,0.0,51.3,99
2024-06-28,diclofenaco,68.0,68.0,0.0,544.9285714285716,0.0,42.0,94
2024-06-29,diclofenaco,75.0,75.0,0.0,469.92857142857156,0.0,54.6,120
2024-06-30,diclofenaco,61.0,61.0,0.0,408.92857142857156,0.0,55.8,122
2024-07-01,diclofenaco,67.0,67.0,0.0,341.92857142857156,0.0,58.8,111
2024-07-02,diclofenaco,39.0,39.0,0.0,302.92857142857156,0.0,43.3,89
2024-07-03,diclofenaco,51.0,51.0,0.0,251.92857142857156,0.0,33.9,86
2024-07-04,diclofenaco,63.0,63.0,0.0,1154.2857142857144,965.3571428571429,43.2,79
2024-07-05,diclofenaco,71.0,71.0,0.0,1083.2857142857144,0.0,45.4,99
2024-07-06,diclofenaco,55.0,55.0,0.0,1028.2857142857144,0.0,52.2,110
2024-07-07,diclofenaco,68.0,68.0,0.0,960.2857142857144,0.0,49.6,104
2024-07-08,diclofenaco,103.0,103.0,0.0,857.2857142857144,0.0,36.9,70
2024-07-09,diclofenaco,66.0,66.0,0.0,791.2857142857144,0.0,43.6,77
2024-07-10,diclofenaco,57.0,57.0,0.0,734.2857142857144,0.0,30.8,67
2024-07-11,diclofenaco,62.0,62.0,0.0,672.2857142857144,0.0,39.5,80
2024-07-12,diclofenaco,64.0,64.0,0.0,608.2857142857144,0.0,45.0,82
2024-07-13,diclofenaco,75.0,75.0,0.0,533.2857142857144,0.0,47.8,105
2024-07-14,diclofenaco,61.0,61.0,0.0,472.28571428571445,0.0,51.9,128
2024-07-15,diclofenaco,84.0,84.0,0.0,388.28571428571445,0.0,52.6,104
2024-07-16,diclofenaco,60.0,60.0,0.0,328.28571428571445,0.0,60.4,121
2024-07-17,diclofenaco,50.0,50.0,0.0,278.28571428571445,0.0,47.0,96
2024-07-18,diclofenaco,75.0,75.0,0.0,203.28571428571445,0.0,37.2,90
2024-07-19,diclofenaco,85.0,85.0,0.0,118.28571428571445,0.0,48.6,92
2024-07-20,diclofenaco,66.0,66.0,0.0,52.28571428571445,0.0,48.9,120
2024-07-21,diclofenaco,73.0,73.0,0.0,945.7142857142859,966.4285714285714,57.8,123
2024-07-22,diclofenaco,55.0,55.0,0.0,890.7142857142859,0.0,50.2,115
2024-07-23,diclofenaco,53.0,53.0,0.0,837.7142857142859,0.0,41.1,92
2024-07-24,diclofenaco,65.0,65.0,0.0,772.7142857142859,0.0,40.5,82
2024-07-25,diclofenaco,57.0,57.0,0.0,715.7142857142859,0.0,38.3,73
2024-07-26,diclofenaco,50.0,50.0,0.0,665.7142857142859,0.0,36.5,73
2024-07-27,diclofenaco,72.0,72.0,0.0,593.7142857142859,0.0,50.5,99
2024-07-28,diclofenaco,63.0,63.0,0.0,530.7142857142859,0.0,47.8,103
2024-07-29,diclofenaco,48.0,48.0,0.0,482.7142857142859,0.0,52.1,99
2024-07-30,diclofenaco,64.0,64.0,0.0,418.7142857142859,0.0,46.9,92
2024-07-31,diclofenaco,44.0,44.0,0.0,374.7142857142859,0.0,41.2,87
2024-08-01,diclofenaco,71.0,71.0,0.0,303.7142857142859,0.0,43.0,94
2024-08-02,diclofenaco,90.0,90.0,0.0,213.7142857142859,0.0,37.0,86
2024-08-03,diclofenaco,75.0,75.0,0.0,138.7142857142859,0.0,45.8,89
2024-08-04,diclofenaco,77.0,77.0,0.0,61.71428571428589,0.0,44.3,92
2024-08-05,diclofenaco,93.0,93.0,0.0,903.0000000000001,934.2857142857142,42.5,110
2024-08-06,diclofenaco,54.0,54.0,0.0,849.0000000000001,0.0,38.0,76
2024-08-07,diclofenaco,65.0,65.0,0.0,784.0000000000001,0.0,28.5,53
2024-08-08,diclofenaco,51.0,51.0,0.0,733.0000000000001,0.0,40.1,58
2024-08-09,diclofenaco,72.0,72.0,0.0,661.0000000000001,0.0,33.7,77
2024-08-10,diclofenaco,60.0,60.0,0.0,601.0000000000001,0.0,42.1,98
2024-08-11,diclofenaco,68.0,68.0,0.0,533.0000000000001,0.0,47.0,83
2024-08-12,diclofenaco,69.0,69.0,0.0,464.0000000000001,0.0,43.8,71
2024-08-13,diclofenaco,71.0,71.0,0.0,393.0000000000001,0.0,41.7,89
2024-08-14,diclofenaco,72.0,72.0,0.0,321.0000000000001,0.0,36.6,73
2024-08-15,diclofenaco,61.0,61.0,0.0,260.0000000000001,0.0,53.4,107
2024-08-16,diclofenaco,57.0,57.0,0.0,203.0000000000001,0.0,33.6,84
2024-08-17,diclofenaco,77.0,77.0,0.0,1147.0714285714287,1021.0714285714286,42.1,103
2024-08-18,diclofenaco,54.0,54.0,0.0,1093.0714285714287,0.0,65.6,152
2024-08-19,diclofenaco,66.0,66.0,0.0,1027.0714285714287,0.0,59.6,114
2024-08-20,diclofenaco,80.0,80.0,0.0,947.0714285714287,0.0,48.2,104
2024-08-21,diclofenaco,71.0,71.0,0.0,876.0714285714287,0.0,54.2,115
2024-08-22,diclofenaco,72.0,72.0,0.0,804.0714285714287,0.0,54.5,104
2024-08-23,diclofenaco,55.0,55.0,0.0,749.0714285714287,0.0,53.1,89
2024-08-24,diclofenaco,73.0,73.0,0.0,676.0714285714287,0.0,53.9,122
2024-08-25,diclofenaco,72.0,72.0,0.0,604.0714285714287,0.0,52.7,112
2024-08-26,diclofenaco,71.0,71.0,0.0,533.0714285714287,0.0,60.0,112
2024-08-27,diclofenaco,58.0,58.0,0.0,475.07142857142867,0.0,42.4,100
2024-08-28,diclofenaco,85.0,85.0,0.0,390.07142857142867,0.0,72.2,156
2024-08-29,diclofenaco,81.0,81.0,0.0,309.07142857142867,0.0,56.0,133
2024-08-30,diclofenaco,72.0,72.0,0.0,237.07142857142867,0.0,37.0,66
2024-08-31,diclofenaco,65.0,65.0,0.0,1192.0714285714287,1020.0,41.6,83
2024-09-01,diclofenaco,76.0,76.0,0.0,1116.0714285714287,0.0,37.0,78
2024-09-02,diclofenaco,63.0,63.0,0.0,1053.0714285714287,0.0,38.6,83
2024-09-03,diclofenaco,69.0,69.0,0.0,984.0714285714287,0.0,44.4,85
2024-09-04,diclofenaco,52.0,52.0,0.0,932.0714285714287,0.0,39.9,64
2024-09-05,diclofenaco,64.0,64.0,0.0,868.0714285714287,0.0,35.4,64
2024-09-06,diclofenaco,71.0,71.0,0.0,797.0714285714287,0.0,38.3,70
2024-09-07,diclofenaco,78.0,78.0,0.0,719.0714285714287,0.0,52.2,104
2024-09-08,diclofenaco,74.0,74.0,0.0,645.0714285714287,0.0,39.0,84
2024-09-09,diclofenaco,71.0,71.0,0.0,574.0714285714287,0.0,45.2,82
2024-09-10,diclofenaco,56.0,56.0,0.0,518.0714285714287,0.0,41.0,69
2024-09-11,diclofenaco,43.0,43.0,0.0,475.07142857142867,0.0,48.4,70
2024-09-12,diclofenaco,61.0,61.0,0.0,414.07142857142867,0.0,36.9,71
2024-09-13,diclofenaco,65.0,65.0,0.0,349.07142857142867,0.0,34.8,66
2024-09-14,diclofenaco,63.0,63.0,0.0,286.07142857142867,0.0,47.8,89
2024-09-15,diclofenaco,63.0,63.0,0.0,223.07142857142867,0.0,59.9,123
2024-09-16,diclofenaco,88.0,88.0,0.0,1181.8571428571431,1046.7857142857144,47.4,103
2024-09-17,diclofenaco,62.0,62.0,0.0,1119.8571428571431,0.0,52.2,115
2024-09-18,diclofenaco,50.0,50.0,0.0,1069.8571428571431,0.0,55.9,115
2024-09-19,diclofenaco,56.0,56.0,0.0,1013.8571428571431,0.0,38.6,81
2024-09-20,diclofenaco,75.0,75.0,0.0,938.8571428571431,0.0,45.1,95
2024-09-21,diclofenaco,52.0,52.0,0.0,886.8571428571431,0.0,44.3,87
2024-09-22,diclofenaco,91.0,91.0,0.0,795.8571428571431,0.0,50.1,93
2024-09-23,diclofenaco,63.0,63.0,0.0,732.8571428571431,0.0,54.5,124
2024-09-24,diclofenaco,54.0,54.0,0.0,678.8571428571431,0.0,46.4,115
2024-09-25,diclofenaco,66.0,66.0,0.0,612.8571428571431,0.0,45.1,112
2024-09-26,diclofenaco,44.0,44.0,0.0,568.8571428571431,0.0,46.3,108
2024-09-27,diclofenaco,84.0,84.0,0.0,484.8571428571431,0.0,47.1,111
2024-09-28,diclofenaco,83.0,83.0,0.0,401.8571428571431,0.0,56.3,124
